area_name,area_level,rent_growth,population_growth,housing_completions,time_period,population_growth_score,rent_pressure_score,supply_gap_score,overall_housing_pressure_score,classification,dominant_driver,explanation_summary,time_index,score_qoq_change,score_4q_avg,rent_growth_4q_avg,population_growth_4q_avg,score_rank_in_period,score_percentile_in_period,model_feature_version,geography_level,coverage_scope,source_name,source_period,published_at,quality_flag,data_mode
Mayo,county,6.976664613700126,1.2937595129375863,662.2428937225488,2018Q4,21.340825207953518,44.82756903747585,81.54475026989589,54.817092764539396,Watchlist,Supply gap,"Mayo is classified as Watchlist with an overall score of 54.8. The dominant driver is supply gap, supported by population score 21.3, rent score 44.8, and supply gap score 81.5.",8076,0.9226046472297114,50.56865191148597,7.224496906705758,1.2937595129375863,12,57.692307692307686,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Louth,county,9.741785332171489,1.0687022900763403,1149.5643664318775,2018Q4,0.0,87.44785449908238,49.194938650570165,54.657117259861025,Watchlist,Affordability,"Louth is classified as Watchlist with an overall score of 54.7. The dominant driver is affordability, supported by population score 0.0, rent score 87.4, and supply gap score 49.2.",8076,-1.303769536564097,57.49348874418557,11.66714670764434,1.0687022900763403,13,53.84615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Cavan,county,6.578000807116665,1.297016861219196,582.7487311829742,2018Q4,21.649699988489292,38.682750431078446,86.82180315388646,54.53176143168383,Watchlist,Supply gap,"Cavan is classified as Watchlist with an overall score of 54.5. The dominant driver is supply gap, supported by population score 21.6, rent score 38.7, and supply gap score 86.8.",8076,15.473100172431387,42.92693630236029,5.531146777311148,1.297016861219196,14,50.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Kilkenny,county,7.909220367685732,1.0999999999999943,786.9609790696506,2018Q4,2.9677739216649037,59.20154995564092,73.26560233071152,53.58041569887396,Watchlist,Supply gap,"Kilkenny is classified as Watchlist with an overall score of 53.6. The dominant driver is supply gap, supported by population score 3.0, rent score 59.2, and supply gap score 73.3.",8076,-1.0582502141806174,48.7624027340092,8.118817891616748,1.0999999999999943,15,46.15384615384615,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Monaghan,county,6.77177303768655,1.4331210191082893,857.9524887973779,2018Q4,34.5556401163367,41.66946552320879,68.55298018111597,51.000106304997246,Watchlist,Supply gap,"Monaghan is classified as Watchlist with an overall score of 51.0. The dominant driver is supply gap, supported by population score 34.6, rent score 41.7, and supply gap score 68.6.",8076,9.331077108610053,44.178006443376205,6.618915917116095,1.4331210191082893,16,42.30769230769231,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Wexford,county,7.60772746521033,1.1191573403554895,889.238009447991,2018Q4,4.7843494875508945,54.55447849785169,66.47615665468061,49.369123958523105,Watchlist,Supply gap,"Wexford is classified as Watchlist with an overall score of 49.4. The dominant driver is supply gap, supported by population score 4.8, rent score 54.6, and supply gap score 66.5.",8076,3.467508980519071,47.203324353989146,8.38045010936813,1.1191573403554895,17,38.46153846153847,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Dublin,county,7.456174984207198,1.598224195338506,1240.8363100049537,2018Q4,50.21138304434437,52.21851900081423,43.1360425294877,48.184101220989646,Watchlist,Affordability,"Dublin is classified as Watchlist with an overall score of 48.2. The dominant driver is affordability, supported by population score 50.2, rent score 52.2, and supply gap score 43.1.",8076,0.06257734178279861,46.58954845558884,8.285328470042527,1.598224195338506,18,34.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Sligo,county,5.265441704572651,1.2139605462822414,514.0630490467146,2018Q4,13.773968310332602,18.451574532695922,91.38135778565665,46.68796658940755,Watchlist,Supply gap,"Sligo is classified as Watchlist with an overall score of 46.7. The dominant driver is supply gap, supported by population score 13.8, rent score 18.5, and supply gap score 91.4.",8076,-7.830313975414619,48.545858098524626,6.4622414102919485,1.2139605462822414,19,30.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Carlow,county,6.610301839037135,1.2152777777777704,855.0827136346552,2018Q4,13.898873464440124,39.180623522823936,68.74348417304508,45.94941777123563,Watchlist,Supply gap,"Carlow is classified as Watchlist with an overall score of 45.9. The dominant driver is supply gap, supported by population score 13.9, rent score 39.2, and supply gap score 68.7.",8076,1.2014205593295415,40.72166519640128,6.683290425716914,1.2152777777777704,20,26.923076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Galway,county,6.344610803209531,1.1709601873536302,783.4995234831445,2018Q4,9.696502445837684,35.08538539599723,73.4953837838652,45.371608161112505,Watchlist,Supply gap,"Galway is classified as Watchlist with an overall score of 45.4. The dominant driver is supply gap, supported by population score 9.7, rent score 35.1, and supply gap score 73.5.",8076,0.29594565092346414,45.03554384700218,7.326132151595077,1.1709601873536302,21,23.076923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Donegal,county,4.114167683785576,1.4833127317676003,567.8854444217422,2018Q4,39.31501887846852,0.7063719154291204,87.80847120300129,43.268941023065864,Watchlist,Supply gap,"Donegal is classified as Watchlist with an overall score of 43.3. The dominant driver is supply gap, supported by population score 39.3, rent score 0.7, and supply gap score 87.8.",8076,-3.192577776843251,46.401974270382716,5.55245040124274,1.4833127317676003,22,19.230769230769234,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Wicklow,county,5.159707305146602,2.1232876712328728,1414.2363832266456,2018Q4,100.0,16.821833647769566,31.625243154462254,39.37883072089273,Stable,Population growth,"Wicklow is classified as Stable with an overall score of 39.4. The dominant driver is population growth, supported by population score 100.0, rent score 16.8, and supply gap score 31.6.",8076,2.0401739581874523,39.89119258507001,6.242448985381876,2.1232876712328728,23,15.384615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Meath,county,7.2145080316447885,2.0916334661354523,1890.64286899475,2018Q4,96.99842178139183,48.493576926480316,0.0,38.797115126870494,Stable,Population growth,"Meath is classified as Stable with an overall score of 38.8. The dominant driver is population growth, supported by population score 97.0, rent score 48.5, and supply gap score 0.0.",8076,-7.936150525475782,47.021863353582944,9.896656045664951,2.0916334661354523,24,11.538461538461538,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Cork,county,5.425505974152655,1.1869978086194302,892.48358172478,2018Q4,11.217253781136115,20.918730782378468,66.26070616125723,37.1152255336815,Stable,Supply gap,"Cork is classified as Stable with an overall score of 37.1. The dominant driver is supply gap, supported by population score 11.2, rent score 20.9, and supply gap score 66.3.",8076,2.541635137439094,37.56730312470219,6.532856356645162,1.1869978086194302,25,7.6923076923076925,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Kildare,county,4.068339656189213,2.016659359929853,1821.0243039916352,2018Q4,89.8890774319208,0.0,4.621482099972795,19.826408326373276,Stable,Population growth,"Kildare is classified as Stable with an overall score of 19.8. The dominant driver is population growth, supported by population score 89.9, rent score 0.0, and supply gap score 4.6.",8076,-3.599678821986579,25.917127395060874,6.086234011408056,2.016659359929853,26,3.8461538461538463,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q4,2026-04-13T02:26:13+00:00,verified-composite,local
Limerick,county,11.018836131672378,1.8274111675126874,667.3742805934029,2018Q3,71.94380758476791,100.0,81.2041139386152,86.87040709239966,Critical,Affordability,"Limerick is classified as Critical with an overall score of 86.9. The dominant driver is affordability, supported by population score 71.9, rent score 100.0, and supply gap score 81.2.",8075,7.910917616227948,79.59505232466641,10.997352124515857,1.8274111675126874,1,100.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Longford,county,10.905158511829102,1.4319809069212444,613.7955813929817,2018Q3,34.44753012283436,98.0809583807983,84.76082326296705,80.02621868207301,Critical,Affordability,"Longford is classified as Critical with an overall score of 80.0. The dominant driver is affordability, supported by population score 34.4, rent score 98.1, and supply gap score 84.8.",8075,12.10722270101941,72.23739003795829,10.799247397339984,1.4319809069212444,2,96.15384615384616,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Westmeath,county,8.89539868533867,1.8763796909492307,643.9199527284671,2018Q3,76.58719865689154,64.15332375093894,82.76108019308833,74.08320130898923,High pressure,Supply gap,"Westmeath is classified as High pressure with an overall score of 74.1. The dominant driver is supply gap, supported by population score 76.6, rent score 64.2, and supply gap score 82.8.",8075,-1.7774821029170766,73.11820419319302,9.636581326172816,1.8763796909492307,3,92.3076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Offaly,county,8.361092098258409,1.7478152309613058,661.9300348113097,2018Q3,64.39620281291994,55.13346056736539,81.56551875109116,67.5588322899666,High pressure,Supply gap,"Offaly is classified as High pressure with an overall score of 67.6. The dominant driver is supply gap, supported by population score 64.4, rent score 55.1, and supply gap score 81.6.",8075,-0.45071189445614834,69.13261491834554,9.55251446438443,1.7478152309613058,4,88.46153846153845,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Laois,county,8.631908409521454,1.9607843137254932,896.0773198337172,2018Q3,84.59078227225501,59.70522916340892,66.02214341090897,67.20910548417817,High pressure,Population growth,"Laois is classified as High pressure with an overall score of 67.2. The dominant driver is population growth, supported by population score 84.6, rent score 59.7, and supply gap score 66.0.",8075,2.3836402382868442,66.23235705227721,9.363391826610064,1.9607843137254932,5,84.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Waterford,county,10.310128913443833,1.282051282051282,851.643969614006,2018Q3,20.230603968828785,88.03600348525697,68.97175796663889,66.84922537452411,High pressure,Affordability,"Waterford is classified as High pressure with an overall score of 66.8. The dominant driver is affordability, supported by population score 20.2, rent score 88.0, and supply gap score 69.0.",8075,6.79317239041098,61.709039282091474,10.577315418732718,1.282051282051282,6,80.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Clare,county,7.15416614926115,2.0798668885191347,666.3671070761959,2018Q3,95.88266787217174,34.75881575501412,81.27097303548297,65.58844909063319,High pressure,Population growth,"Clare is classified as High pressure with an overall score of 65.6. The dominant driver is population growth, supported by population score 95.9, rent score 34.8, and supply gap score 81.3.",8075,-1.7569210009648515,64.91738958643383,7.55263954087458,2.0798668885191347,7,76.92307692307693,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Roscommon,county,8.848162741684225,1.2195121951219685,515.737674968521,2018Q3,14.30039783789146,63.35591312675347,91.27019126389004,64.7105213238357,High pressure,Supply gap,"Roscommon is classified as High pressure with an overall score of 64.7. The dominant driver is supply gap, supported by population score 14.3, rent score 63.4, and supply gap score 91.3.",8075,0.994225552499941,64.84821255211602,9.856951535781795,1.2195121951219685,8,73.07692307692307,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Kerry,county,7.656946508172349,1.5017064846416306,634.1152387415871,2018Q3,41.059188028040694,43.24647089239276,83.411945521664,58.87520417123084,Watchlist,Supply gap,"Kerry is classified as Watchlist with an overall score of 58.9. The dominant driver is supply gap, supported by population score 41.1, rent score 43.2, and supply gap score 83.4.",8075,-1.0698019997010704,58.62294594947406,8.274149413936211,1.5017064846416306,9,69.23076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Louth,county,10.468366319267632,1.0687022900763403,1149.5643664318775,2018Q3,0.0,90.70727834049262,49.194938650570165,55.96088679642512,Watchlist,Affordability,"Louth is classified as Watchlist with an overall score of 56.0. The dominant driver is affordability, supported by population score 0.0, rent score 90.7, and supply gap score 49.2.",8075,-3.7170886638029472,58.43894590562709,12.308933832801957,1.0687022900763403,10,65.38461538461539,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Leitrim,county,6.901436956081769,1.2232415902140628,384.2307809002291,2018Q3,14.65403398331236,30.492383710015723,100.0,55.12776028066876,Watchlist,Supply gap,"Leitrim is classified as Watchlist with an overall score of 55.1. The dominant driver is supply gap, supported by population score 14.7, rent score 30.5, and supply gap score 100.0.",8075,-1.4527277138349248,54.82991919020824,7.326758700943345,1.2232415902140628,11,61.53846153846154,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Kilkenny,county,8.758790160248884,1.0999999999999943,786.9609790696506,2018Q3,2.9677739216649037,61.847175491092486,73.26560233071152,54.63866591305458,Watchlist,Supply gap,"Kilkenny is classified as Watchlist with an overall score of 54.6. The dominant driver is supply gap, supported by population score 3.0, rent score 61.8, and supply gap score 73.3.",8075,9.883248056747476,47.15639841238761,8.188683732927087,1.0999999999999943,12,57.692307692307686,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Sligo,county,7.347783768751843,1.2139605462822414,514.0630490467146,2018Q3,13.773968310332602,38.027359471232465,91.38135778565665,54.51828056482217,Watchlist,Supply gap,"Sligo is classified as Watchlist with an overall score of 54.5. The dominant driver is supply gap, supported by population score 13.8, rent score 38.0, and supply gap score 91.4.",8075,5.755901120041692,49.165155268230315,6.861174645531714,1.2139605462822414,13,53.84615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Mayo,county,7.613975435431265,1.2937595129375863,662.2428937225488,2018Q3,21.340825207953518,42.521057419401565,81.54475026989589,53.894488117309685,Watchlist,Supply gap,"Mayo is classified as Watchlist with an overall score of 53.9. The dominant driver is supply gap, supported by population score 21.3, rent score 42.5, and supply gap score 81.5.",8075,4.469391807667712,49.15250496046817,7.30710767104097,1.2937595129375863,14,50.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Tipperary,county,5.806176644154494,1.5941140404659684,440.3464121581442,2018Q3,49.821641735012925,12.002815355699099,96.27488177362568,53.275407198732495,Watchlist,Supply gap,"Tipperary is classified as Watchlist with an overall score of 53.3. The dominant driver is supply gap, supported by population score 49.8, rent score 12.0, and supply gap score 96.3.",8075,1.8848554529230626,53.88623593638172,6.218574738563298,1.5941140404659684,15,46.15384615384615,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Dublin,county,8.179153507688405,1.598224195338506,1240.8363100049537,2018Q3,50.21138304434437,52.06207564635723,43.1360425294877,48.12152387920685,Watchlist,Affordability,"Dublin is classified as Watchlist with an overall score of 48.1. The dominant driver is affordability, supported by population score 50.2, rent score 52.1, and supply gap score 43.1.",8075,2.0687073942940373,46.05803086712191,8.56171296532097,1.598224195338506,16,42.30769230769231,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Meath,county,9.143045221519614,2.0916334661354523,1890.64286899475,2018Q3,96.99842178139183,68.33395324016976,0.0,46.733265652346276,Watchlist,Population growth,"Meath is classified as Watchlist with an overall score of 46.7. The dominant driver is population growth, supported by population score 97.0, rent score 68.3, and supply gap score 0.0.",8075,-4.023593786788936,49.76344609582043,10.790705383671671,2.0916334661354523,17,38.46153846153847,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Donegal,county,5.609807168827197,1.4833127317676003,567.8854444217422,2018Q3,39.31501887846852,8.687816357537244,87.80847120300129,46.461518799909115,Watchlist,Supply gap,"Donegal is classified as Watchlist with an overall score of 46.5. The dominant driver is supply gap, supported by population score 39.3, rent score 8.7, and supply gap score 87.8.",8075,-0.13968125355818017,47.446318686154996,6.03187797372846,1.4833127317676003,18,34.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Wexford,county,7.813285989051644,1.1191573403554895,889.238009447991,2018Q3,4.7843494875508945,45.88570604655402,66.47615665468061,45.901614978004034,Watchlist,Supply gap,"Wexford is classified as Watchlist with an overall score of 45.9. The dominant driver is supply gap, supported by population score 4.8, rent score 45.9, and supply gap score 66.5.",8075,-1.9776257287358305,46.48139115247782,8.638024324087398,1.1191573403554895,19,30.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Galway,county,7.12968396345041,1.1709601873536302,783.4995234831445,2018Q3,9.696502445837684,34.345521268688564,73.4953837838652,45.07566251018904,Watchlist,Supply gap,"Galway is classified as Watchlist with an overall score of 45.1. The dominant driver is supply gap, supported by population score 9.7, rent score 34.3, and supply gap score 73.5.",8075,-0.4722528898618137,44.923522408965404,7.653305934390258,1.1709601873536302,20,26.923076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Carlow,county,7.23817892251085,1.2152777777777704,855.0827136346552,2018Q3,13.898873464440124,36.17707212450008,68.74348417304508,44.74799721190609,Watchlist,Supply gap,"Carlow is classified as Watchlist with an overall score of 44.7. The dominant driver is supply gap, supported by population score 13.9, rent score 36.2, and supply gap score 68.7.",8075,11.329435361748601,38.97908100478983,6.707619954610173,1.2152777777777704,21,23.076923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Monaghan,county,6.18167532112598,1.4331210191082893,857.9524887973779,2018Q3,34.5556401163367,18.34177275168366,68.55298018111597,41.66902919638719,Watchlist,Supply gap,"Monaghan is classified as Watchlist with an overall score of 41.7. The dominant driver is supply gap, supported by population score 34.6, rent score 18.3, and supply gap score 68.6.",8075,-0.5100451724549657,41.90397315616919,6.567963543592611,1.4331210191082893,22,19.230769230769234,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Cavan,county,5.0951699273633295,1.297016861219196,582.7487311829742,2018Q3,21.649699988489292,0.0,86.82180315388646,39.058661259252446,Stable,Supply gap,"Cavan is classified as Stable with an overall score of 39.1. The dominant driver is supply gap, supported by population score 21.6, rent score 0.0, and supply gap score 86.8.",8075,0.0,39.058661259252446,5.182195434042642,1.297016861219196,23,15.384615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Wicklow,county,5.789506463925683,2.1232876712328728,1414.2363832266456,2018Q3,100.0,11.721398752300944,31.625243154462254,37.33865676270528,Stable,Population growth,"Wicklow is classified as Stable with an overall score of 37.3. The dominant driver is population growth, supported by population score 100.0, rent score 11.7, and supply gap score 31.6.",8075,-2.605154134022115,40.061979873129104,6.603362878793635,2.1232876712328728,24,11.538461538461538,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Cork,county,5.957930758906168,1.1869978086194302,892.48358172478,2018Q3,11.217253781136115,14.564642938780736,66.26070616125723,34.57359039624241,Stable,Supply gap,"Cork is classified as Stable with an overall score of 34.6. The dominant driver is supply gap, supported by population score 11.2, rent score 14.6, and supply gap score 66.3.",8075,-2.7403254330837257,37.71799565504242,6.901973150809332,1.1869978086194302,25,7.6923076923076925,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Kildare,county,5.628252321967552,2.016659359929853,1821.0243039916352,2018Q3,89.8890774319208,8.999197054966444,4.621482099972795,23.426087148359855,Stable,Population growth,"Kildare is classified as Stable with an overall score of 23.4. The dominant driver is population growth, supported by population score 89.9, rent score 9.0, and supply gap score 4.6.",8075,-5.7022985758953375,27.94736708462341,6.7588654631476714,2.016659359929853,26,3.8461538461538463,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Limerick,county,10.932803505018091,1.8274111675126874,667.3742805934029,2018Q2,71.94380758476791,80.22270595943012,81.2041139386152,78.95948947617171,High pressure,Supply gap,"Limerick is classified as High pressure with an overall score of 79.0. The dominant driver is supply gap, supported by population score 71.9, rent score 80.2, and supply gap score 81.2.",8074,6.004229070743875,75.95737494079978,10.986610120937595,1.8274111675126874,1,100.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Westmeath,county,10.093799775824444,1.8763796909492307,643.9199527284671,2018Q2,76.58719865689154,68.59702900823163,82.76108019308833,75.86068341190631,High pressure,Supply gap,"Westmeath is classified as High pressure with an overall score of 75.9. The dominant driver is supply gap, supported by population score 76.6, rent score 68.6, and supply gap score 82.8.",8074,6.449955553222793,72.63570563529491,10.00717264658989,1.8763796909492307,2,96.15384615384616,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Offaly,county,9.203476418914715,1.7478152309613058,661.9300348113097,2018Q2,64.39620281291994,56.26024030350574,81.56551875109116,68.00954418442275,High pressure,Supply gap,"Offaly is classified as High pressure with an overall score of 68.0. The dominant driver is supply gap, supported by population score 64.4, rent score 56.3, and supply gap score 81.6.",8074,-3.819924096224483,69.91950623253499,10.14822564744744,1.7478152309613058,3,92.3076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Longford,county,10.037210744602497,1.4319809069212444,613.7955813929817,2018Q2,34.44753012283436,67.81290162824976,84.76082326296705,67.9189959810536,High pressure,Supply gap,"Longford is classified as High pressure with an overall score of 67.9. The dominant driver is supply gap, supported by population score 34.4, rent score 67.8, and supply gap score 84.8.",8074,-0.847959469694672,68.34297571590093,10.746291840095427,1.4319809069212444,4,88.46153846153845,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Clare,county,7.968742539748211,2.0798668885191347,666.3671070761959,2018Q2,95.88266787217174,39.15111825742627,81.27097303548297,67.34537009159804,High pressure,Population growth,"Clare is classified as High pressure with an overall score of 67.3. The dominant driver is population growth, supported by population score 95.9, rent score 39.2, and supply gap score 81.3.",8074,5.527020514527777,64.58185983433415,7.751876236681294,2.0798668885191347,5,84.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Laois,county,9.022037597690638,1.9607843137254932,896.0773198337172,2018Q2,84.59078227225501,53.746128567691834,66.02214341090897,64.82546524589132,High pressure,Population growth,"Laois is classified as High pressure with an overall score of 64.8. The dominant driver is population growth, supported by population score 84.6, rent score 53.7, and supply gap score 66.0.",8074,-1.8370351808707994,65.74398283632672,9.729133535154368,1.9607843137254932,6,80.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Roscommon,county,9.536179504555374,1.2195121951219685,515.737674968521,2018Q2,14.30039783789146,60.87034924550364,91.27019126389004,63.716295771335766,High pressure,Supply gap,"Roscommon is classified as High pressure with an overall score of 63.7. The dominant driver is supply gap, supported by population score 14.3, rent score 60.9, and supply gap score 91.3.",8074,-2.4015247898408347,64.91705816625618,10.361345932830577,1.2195121951219685,7,76.92307692307693,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Waterford,county,10.271047919313123,1.282051282051282,851.643969614006,2018Q2,20.230603968828785,71.05307250922954,68.97175796663889,60.05605298411313,High pressure,Affordability,"Waterford is classified as High pressure with an overall score of 60.1. The dominant driver is affordability, supported by population score 20.2, rent score 71.1, and supply gap score 69.0.",8074,1.8342134964759538,59.13894623587515,10.71090867137716,1.282051282051282,8,73.07692307692307,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Kerry,county,8.457310717331575,1.5017064846416306,634.1152387415871,2018Q2,41.059188028040694,45.92097589164543,83.411945521664,59.94500617093191,Watchlist,Supply gap,"Kerry is classified as Watchlist with an overall score of 59.9. The dominant driver is supply gap, supported by population score 41.1, rent score 45.9, and supply gap score 83.4.",8074,2.8963786646724756,58.49681683859568,8.582750866818142,1.5017064846416306,9,69.23076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Louth,county,12.36009445100355,1.0687022900763403,1149.5643664318775,2018Q2,0.0,100.0,49.194938650570165,59.67797546022807,Watchlist,Affordability,"Louth is classified as Watchlist with an overall score of 59.7. The dominant driver is affordability, supported by population score 0.0, rent score 100.0, and supply gap score 49.2.",8074,0.0,59.67797546022807,13.229217589569119,1.0687022900763403,10,65.38461538461539,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Leitrim,county,7.605959308324051,1.2232415902140628,384.2307809002291,2018Q2,14.65403398331236,34.124202994603024,100.0,56.580487994503684,Watchlist,Supply gap,"Leitrim is classified as Watchlist with an overall score of 56.6. The dominant driver is supply gap, supported by population score 14.7, rent score 34.1, and supply gap score 100.0.",8074,3.7989786990514247,54.680998644977976,7.539419573374134,1.2232415902140628,11,61.53846153846154,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Tipperary,county,5.669433056694348,1.5941140404659684,440.3464121581442,2018Q2,49.821641735012925,7.290676723391421,96.27488177362568,51.39055174580943,Watchlist,Supply gap,"Tipperary is classified as Watchlist with an overall score of 51.4. The dominant driver is supply gap, supported by population score 49.8, rent score 7.3, and supply gap score 96.3.",8074,-5.602197118793818,54.19165030520634,6.4247737857677,1.5941140404659684,12,57.692307692307686,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Meath,county,10.80075249468346,2.0916334661354523,1890.64286899475,2018Q2,96.99842178139183,78.3929377071421,0.0,50.75685943913521,Watchlist,Population growth,"Meath is classified as Watchlist with an overall score of 50.8. The dominant driver is population growth, supported by population score 97.0, rent score 78.4, and supply gap score 0.0.",8074,-1.0433537568445672,51.278536317557496,11.6145354647477,2.0916334661354523,13,53.84615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
